OrderDate,ReturnDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,ReturnQuantity,UnitPrice,ReturnAmount
2013-06-30 00:00:00,2013-07-15 00:00:00,SO61186,514,Helios Warehouse,Warehouse,North America,Canada,BC,British Columbia,Richmond,546,HYDRAMINO Electrolytes,BCAA,60 Servings,NA,Amino Acids,3,"37,254","111,762"
2013-06-30 00:00:00,2013-07-13 00:00:00,SO61267,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,573,Pure Casein Protein,Casein Protein,5lbs,Banana,Protein,2,"1430,442","2860,884"
2013-06-30 00:00:00,2013-07-16 00:00:00,SO61264,166,Mindful Department,Warehouse,North America,United States,TX,Texas,Garland,384,Isolate Whey Protein,Whey Protein,2lbs,Cookies,Protein,2,"672,294","1344,588"
2013-06-30 00:00:00,2013-07-19 00:00:00,SO61209,594,Monster Energise,Supplement Store,North America,United States,NH,New Hampshire,Nashua,363,Concentrate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,3,"1376,994","4130,982"
2013-06-30 00:00:00,2013-07-12 00:00:00,SO61188,331,Monster Factory,Supplement Store,North America,United States,CA,California,Ontario,552,Essential AmiN.O. Energy,BCAA,65 Servings,NA,Amino Acids,5,"54,894","274,470"
2013-06-30 00:00:00,2013-07-16 00:00:00,SO61230,530,Monster Loaded,Supplement Store,North America,United States,FL,Florida,Orlando,596,Isolate Whey Protein,Whey Protein,1lbs,Cookies,Protein,3,"323,994","971,982"
2013-06-30 00:00:00,2013-07-19 00:00:00,SO61217,494,Monster Nutritious,Supplement Store,North America,United States,FL,Florida,Miami,474,Women's Gym Shorts,Shorts,S,Black,Clothing,23,"38,495","885,374"
2013-06-30 00:00:00,2013-07-09 00:00:00,SO61222,119,Monster Potential,Supplement Store,North America,Canada,QC,Quebec,Pnot-Rouge,475,Women's Gym Shorts,Shorts,M,Black,Clothing,2,"41,994","83,988"
2013-06-30 00:00:00,2013-07-12 00:00:00,SO61211,437,Monster Viva,Supplement Store,North America,United States,AZ,Arizona,Phoenix,357,Pure Casein Protein,Casein Protein,5lbs,Strawberry,Protein,5,"1391,994","6959,970"
2013-06-30 00:00:00,2013-07-13 00:00:00,SO61182,146,Monster Well,Supplement Store,North America,United States,WA,Washington,Seattle,217,Men Multivitamin for Men,Vitamins,90 Tablets,NA,Vitamins,5,"20,994","104,970"
2013-06-30 00:00:00,2013-07-10 00:00:00,SO61193,4,Monster Zeus,Supplement Store,North America,United States,TX,Texas,Austin,374,Isolate Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,3,"1466,010","4398,030"
2013-06-30 00:00:00,2013-07-16 00:00:00,SO61224,618,Nutrition A+,Supplement Store,North America,United States,NH,New Hampshire,Plaistow,483,Active Man,Vitamins,90 Tablets,NA,Vitamins,2,"72,000","144,000"
2013-06-30 00:00:00,2013-07-17 00:00:00,SO61199,506,Nutrition Hercules,Supplement Store,North America,United States,WY,Wyoming,Casper,363,Concentrate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,11,"1331,094","14642,036"
2013-06-30 00:00:00,2013-07-20 00:00:00,SO61218,475,Path Department,Warehouse,North America,United States,AZ,Arizona,Phoenix,465,Half-Finger Gloves,Gloves,M,Black,Clothing,4,"14,694","58,776"
2013-06-30 00:00:00,2013-07-17 00:00:00,SO61218,475,Path Department,Warehouse,North America,United States,AZ,Arizona,Phoenix,484,Signature Multivitamin,Vitamins,90 Tablets,NA,Vitamins,9,"4,770","42,930"
2013-06-30 00:00:00,2013-07-19 00:00:00,SO61236,41,Premium Fitness,Gym,North America,United States,CA,California,Milpitas,481,Gym Socks,Socks,M,Black,Clothing,9,"5,394","48,546"
2013-06-30 00:00:00,2013-07-20 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,580,Blended Protein,Blended Protein,5lbs,Cookies,Protein,3,"1020,594","3061,782"
2013-06-30 00:00:00,2013-07-16 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,5,"1020,594","5102,970"
2013-06-30 00:00:00,2013-07-19 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,471,Classic Vest,Tights,S,Black,Clothing,5,"38,100","190,500"
2013-06-30 00:00:00,2013-07-14 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,482,Gym Socks,Socks,L,Black,Clothing,2,"5,394","10,788"
2013-06-30 00:00:00,2013-07-20 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,481,Gym Socks,Socks,M,Black,Clothing,3,"5,394","16,182"
2013-06-30 00:00:00,2013-07-21 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,382,Isolate Whey Protein,Whey Protein,2lbs,Coconut,Protein,3,"672,294","2016,882"
2013-06-30 00:00:00,2013-07-21 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,390,Isolate Whey Protein,Whey Protein,2lbs,Vanilla,Protein,1,"672,294","672,294"
2013-06-30 00:00:00,2013-07-09 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,606,Pure Casein Protein,Casein Protein,1lbs,Banana,Protein,4,"323,994","1295,976"
2013-06-30 00:00:00,2013-07-14 00:00:00,SO61266,668,Progressive Gym,Gym,North America,United States,WA,Washington,Kelso,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,2,"323,994","647,988"
2013-06-30 00:00:00,2013-07-21 00:00:00,SO61195,290,Progressive Store,Warehouse,North America,United States,WA,Washington,Bellingham,382,Isolate Whey Protein,Whey Protein,2lbs,Coconut,Protein,4,"672,294","2689,176"
2013-06-30 00:00:00,2013-07-07 00:00:00,SO61195,290,Progressive Store,Warehouse,North America,United States,WA,Washington,Bellingham,488,Short-Sleeve Classic Jersey,Jerseys,S,Black,Clothing,2,"32,394","64,788"
2013-06-30 00:00:00,2013-07-09 00:00:00,SO61184,599,Prosper Sports,Warehouse,North America,United States,CA,California,Sand City,577,Hydrolyzed Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,3,"728,910","2186,730"
2013-06-30 00:00:00,2013-07-17 00:00:00,SO61184,599,Prosper Sports,Warehouse,North America,United States,CA,California,Sand City,491,Short-Sleeve Classic Jersey,Jerseys,XL,Black,Clothing,3,"32,394","97,182"
2013-06-30 00:00:00,2013-07-09 00:00:00,SO61239,414,Quality Warehouse,Warehouse,North America,United States,IN,Indiana,Daleville,487,Women's MultiVitamin,Vitamins,120 Tablets,NA,Vitamins,6,"32,994","197,964"
2013-06-30 00:00:00,2013-07-17 00:00:00,SO61201,183,Rival Fitness,Gym,North America,United States,IL,Illinois,Chicago,475,Women's Gym Shorts,Shorts,M,Black,Clothing,3,"41,994","125,982"
2013-06-30 00:00:00,2013-07-12 00:00:00,SO61185,560,Sportsbea,Warehouse,North America,United States,WY,Wyoming,Rock Springs,588,100% Egg Protein,Egg Protein,2lbs,Peanut Butter,Protein,1,"461,694","461,694"
2013-06-30 00:00:00,2013-07-13 00:00:00,SO61227,491,Supplements Body,Supplement Store,North America,United States,CA,California,Modesto,222,Adam Men's Multivitamin,Vitamins,180 Softgels,NA,Vitamins,4,"20,994","83,976"
2013-06-30 00:00:00,2013-07-21 00:00:00,SO61173,676,Supplements Gun,Supplement Store,North America,United States,GA,Georgia,Austell,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,2,"158,430","316,860"
2013-06-30 00:00:00,2013-07-09 00:00:00,SO61189,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,384,Isolate Whey Protein,Whey Protein,2lbs,Cookies,Protein,8,"672,294","5378,352"
2013-06-30 00:00:00,2013-07-18 00:00:00,SO61181,125,Supplements Motion,Supplement Store,North America,United States,CT,Connecticut,Stamford,595,Pure Casein Protein,Casein Protein,1lbs,Chocolate,Protein,2,"338,994","677,988"
2013-06-30 00:00:00,2013-07-08 00:00:00,SO61244,110,Supplements Prime,Supplement Store,North America,United States,ID,Idaho,Idaho Falls,552,Essential AmiN.O. Energy,BCAA,65 Servings,NA,Amino Acids,3,"54,894","164,682"
2013-06-30 00:00:00,2013-07-10 00:00:00,SO61219,691,Supplements Stable,Supplement Store,North America,United States,CT,Connecticut,New Haven,579,Hydrolyzed Whey Protein,Whey Protein,2lbs,Capuccino,Protein,3,"728,910","2186,730"
2013-06-30 00:00:00,2013-07-07 00:00:00,SO61196,245,Vita Warehouse,Warehouse,North America,Canada,QC,Quebec,Brossard,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,5,"149,874","749,370"
2013-06-30 00:00:00,2013-07-16 00:00:00,SO61196,245,Vita Warehouse,Warehouse,North America,Canada,QC,Quebec,Brossard,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,2,"149,874","299,748"
2013-06-30 00:00:00,2013-07-14 00:00:00,SO61196,245,Vita Warehouse,Warehouse,North America,Canada,QC,Quebec,Brossard,551,Lean Body MRP,Meal Replacement,2lbs,Natural,Carbs,6,"158,430","950,580"
2013-06-30 00:00:00,2013-07-08 00:00:00,SO61196,245,Vita Warehouse,Warehouse,North America,Canada,QC,Quebec,Brossard,527,Lean Body MRP,Meal Replacement,5lbs,Natural,Carbs,2,"158,430","316,860"
2013-06-30 00:00:00,2013-07-18 00:00:00,SO61196,245,Vita Warehouse,Warehouse,North America,Canada,QC,Quebec,Brossard,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,4,"158,430","633,720"
2013-06-30 00:00:00,2013-07-18 00:00:00,SO61204,299,Warehouseonus,Warehouse,North America,Canada,NB,Brunswick,Saint John,490,Short-Sleeve Classic Jersey,Jerseys,L,Black,Clothing,9,"32,394","291,546"
2013-06-30 00:00:00,2013-07-11 00:00:00,SO61255,241,Workout Anytime,Gym,North America,United States,CA,California,Canoga Park,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,2,"1430,442","2860,884"
2013-07-31 00:00:00,2013-08-15 00:00:00,SO63149,236,BodyBuild Department,Warehouse,North America,United States,WA,Washington,Seattle,359,Concentrate Whey Protein,Whey Protein,5lbs,Cookies,Protein,5,"1376,994","6884,970"
2013-07-31 00:00:00,2013-08-09 00:00:00,SO63261,529,Boost Store,Warehouse,North America,United States,CA,California,Camarillo,390,Isolate Whey Protein,Whey Protein,2lbs,Vanilla,Protein,2,"672,294","1344,588"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63264,432,Brawn Store,Warehouse,North America,United States,IN,Indiana,Indianapolis,546,HYDRAMINO Electrolytes,BCAA,60 Servings,NA,Amino Acids,2,"37,254","74,508"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63146,259,Catalyst Fitness,Gym,North America,United States,CA,California,Simi Valley,606,Pure Casein Protein,Casein Protein,1lbs,Banana,Protein,2,"323,994","647,988"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63280,435,Clever Warehouse,Warehouse,North America,United States,TX,Texas,Corpus Christi,476,Women's Gym Shorts,Shorts,L,Black,Clothing,2,"41,994","83,988"
2013-07-31 00:00:00,2013-08-18 00:00:00,SO63141,12,Defender Warehouse,Warehouse,North America,Canada,ON,Ontario,Toronto,487,Women's MultiVitamin,Vitamins,120 Tablets,NA,Vitamins,5,"32,994","164,970"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63157,650,Departquipo,Warehouse,North America,United States,NV,Nevada,Reno,555,AminoLean Amino Acids,BCAA,70 Servings,NA,Amino Acids,6,"63,900","383,400"
2013-07-31 00:00:00,2013-08-07 00:00:00,SO63157,650,Departquipo,Warehouse,North America,United States,NV,Nevada,Reno,353,Concentrate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"1391,994","2783,988"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63152,363,Edge Store,Warehouse,North America,United States,MO,Missouri,Saint Ann,572,Hydrolyzed Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,3,"445,410","1336,230"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63235,422,Equinox the Loop,Gym,North America,United States,SC,South Carolina,Gaffney,476,Women's Gym Shorts,Shorts,L,Black,Clothing,4,"41,994","167,976"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63239,84,Function Warehouse,Warehouse,North America,Canada,ON,Ontario,Etobicoke,463,Half-Finger Gloves,Gloves,S,Black,Clothing,3,"14,694","44,082"
2013-07-31 00:00:00,2013-08-13 00:00:00,SO63278,181,Genic Warehouse,Warehouse,North America,United States,OR,Oregon,Clackamas,570,Hydrolyzed Whey Protein,Whey Protein,1lbs,Capuccino,Protein,2,"445,410","890,820"
2013-07-31 00:00:00,2013-08-15 00:00:00,SO63123,18,Guide Store,Warehouse,North America,United States,MI,Michigan,Zeeland,476,Women's Gym Shorts,Shorts,L,Black,Clothing,2,"41,994","83,988"
2013-07-31 00:00:00,2013-08-07 00:00:00,SO63196,56,Gym Palace,Gym,North America,United States,OR,Oregon,Portland,580,Blended Protein,Blended Protein,5lbs,Cookies,Protein,1,"1020,594","1020,594"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63196,56,Gym Palace,Gym,North America,United States,OR,Oregon,Portland,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,2,"323,994","647,988"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63200,233,Happy Sports,Warehouse,North America,United States,NY,New York,New Hartford,400,BCAA 5000,BCAA,240 Capsules,NA,Amino Acids,4,"37,152","148,608"
2013-07-31 00:00:00,2013-08-18 00:00:00,SO63200,233,Happy Sports,Warehouse,North America,United States,NY,New York,New Hartford,231,Long-Sleeve Logo Jersey,Jerseys,M,White,Clothing,4,"29,994","119,976"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63288,563,Hardcore Department,Warehouse,North America,United States,AZ,Arizona,Gilbert,570,Hydrolyzed Whey Protein,Whey Protein,1lbs,Capuccino,Protein,4,"445,410","1781,640"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63245,63,Hero Store,Warehouse,North America,United States,NC,North Carolina,Greensboro,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,2,"149,874","299,748"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63245,63,Hero Store,Warehouse,North America,United States,NC,North Carolina,Greensboro,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,4,"149,874","599,496"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63245,63,Hero Store,Warehouse,North America,United States,NC,North Carolina,Greensboro,551,Lean Body MRP,Meal Replacement,2lbs,Natural,Carbs,1,"158,430","158,430"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63245,63,Hero Store,Warehouse,North America,United States,NC,North Carolina,Greensboro,527,Lean Body MRP,Meal Replacement,5lbs,Natural,Carbs,1,"158,430","158,430"
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63276,559,Iron Tribe Fitness,Gym,North America,United States,WY,Wyoming,Cheyenne,475,Women's Gym Shorts,Shorts,M,Black,Clothing,1,"41,994","41,994"
2013-07-31 00:00:00,2013-08-07 00:00:00,SO63167,684,Knight Store,Warehouse,North America,United States,CT,Connecticut,Milford,546,HYDRAMINO Electrolytes,BCAA,60 Servings,NA,Amino Acids,2,"37,254","74,508"
2013-07-31 00:00:00,2013-08-09 00:00:00,SO63205,310,Momentum Sports Therapy,Gym,North America,United States,IL,Illinois,Peoria,471,Classic Vest,Tights,S,Black,Clothing,3,"38,100","114,300"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63180,167,Monster Evolution,Supplement Store,North America,United States,CA,California,Carson,482,Gym Socks,Socks,L,Black,Clothing,6,"5,394","32,364"
2013-07-31 00:00:00,2013-08-09 00:00:00,SO63124,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,386,Isolate Whey Protein,Whey Protein,2lbs,Chocolate,Protein,2,"672,294","1344,588"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63131,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,590,100% Egg Protein,Egg Protein,2lbs,Chocolate,Protein,4,"461,694","1846,776"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63240,131,Monster Skill,Supplement Store,North America,United States,CA,California,El Segundo,573,Pure Casein Protein,Casein Protein,5lbs,Banana,Protein,2,"1430,442","2860,884"
2013-07-31 00:00:00,2013-08-13 00:00:00,SO63128,64,Monster Strength,Supplement Store,North America,Canada,ON,Ontario,Toronto,565,Hydrolyzed Whey Protein,Whey Protein,1lbs,Chocolate,Protein,2,"445,410","890,820"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63252,309,Monsterio,Supplement Store,North America,United States,TX,Texas,Houston,476,Women's Gym Shorts,Shorts,L,Black,Clothing,4,"41,994","167,976"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63249,343,Nutrition Brute,Supplement Store,North America,United States,WA,Washington,Ellensburg,382,Isolate Whey Protein,Whey Protein,2lbs,Coconut,Protein,2,"672,294","1344,588"
2013-07-31 00:00:00,2013-08-13 00:00:00,SO63266,352,Nutrition Explosive,Supplement Store,North America,Canada,AB,Alberta,Edmonton,590,100% Egg Protein,Egg Protein,2lbs,Chocolate,Protein,3,"461,694","1385,082"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63266,352,Nutrition Explosive,Supplement Store,North America,Canada,AB,Alberta,Edmonton,588,100% Egg Protein,Egg Protein,2lbs,Peanut Butter,Protein,4,"461,694","1846,776"
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63266,352,Nutrition Explosive,Supplement Store,North America,Canada,AB,Alberta,Edmonton,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,2,"149,874","299,748"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63266,352,Nutrition Explosive,Supplement Store,North America,Canada,AB,Alberta,Edmonton,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,1,"158,430","158,430"
2013-07-31 00:00:00,2013-08-18 00:00:00,SO63213,97,Nutrition Jog,Supplement Store,North America,United States,CA,California,Newark,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,3,"1020,594","3061,782"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63283,312,Nutrition Life,Supplement Store,North America,United States,CA,California,Culver City,355,Pure Casein Protein,Casein Protein,5lbs,Capuccino,Protein,8,"1391,994","11135,952"
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63148,361,Nutrition Mass,Supplement Store,North America,United States,WA,Washington,Sequim,603,ONE,Meal Replacement,36 oz,Natural,Carbs,2,"72,894","145,788"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63257,79,Nutrition Naturo,Supplement Store,North America,United States,CO,Colorado,Greeley,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,3,"1020,594","3061,782"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63201,328,Nutrition Strong,Supplement Store,North America,United States,TX,Texas,San Antonio,584,Isolate Whey Protein,Whey Protein,1lbs,Strawberry,Protein,4,"323,994","1295,976"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63132,479,Nutrition Vibrance,Supplement Store,North America,Canada,QC,Quebec,Ville De'anjou,376,Pure Casein Protein,Casein Protein,5lbs,Peanut Butter,Protein,3,"1466,010","4398,030"
2013-07-31 00:00:00,2013-08-15 00:00:00,SO63293,260,Physique Sports,Warehouse,North America,United States,FL,Florida,Miami,492,PRO Weight Gainer,Gainer,5lbs,Peanut Butter,Carbs,3,"602,346","1807,038"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63268,541,Quality Store,Warehouse,North America,United States,MT,Montana,Great Falls,357,Pure Casein Protein,Casein Protein,5lbs,Strawberry,Protein,2,"1391,994","2783,988"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63215,348,Science Warehouse,Warehouse,North America,United States,CO,Colorado,Loveland,588,100% Egg Protein,Egg Protein,2lbs,Peanut Butter,Protein,1,"461,694","461,694"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63176,426,Sportsaro,Warehouse,North America,Canada,ON,Ontario,Brampton,434,Serious MASS Gainer,Gainer,5lbs,Peanut Butter,Carbs,2,"356,898","713,796"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,1,"1430,442","1430,442"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,564,Concentrate Whey Protein,Whey Protein,5lbs,Vanilla,Protein,1,"1430,442","1430,442"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,570,Hydrolyzed Whey Protein,Whey Protein,1lbs,Capuccino,Protein,1,"445,410","445,410"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,579,Hydrolyzed Whey Protein,Whey Protein,2lbs,Capuccino,Protein,4,"728,910","2915,640"
2013-07-31 00:00:00,2013-08-09 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,577,Hydrolyzed Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,1,"728,910","728,910"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,565,Hydrolyzed Whey Protein,Whey Protein,1lbs,Chocolate,Protein,1,"445,410","445,410"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,569,Hydrolyzed Whey Protein,Whey Protein,1lbs,Coconut,Protein,1,"445,410","445,410"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,586,Hydrolyzed Whey Protein,Whey Protein,1lbs,Cookies,Protein,4,"445,410","1781,640"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,572,Hydrolyzed Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,2,"445,410","890,820"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,560,Hydrolyzed Whey Protein,Whey Protein,2lbs,Strawberry,Protein,4,"728,910","2915,640"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,499,PRO Weight Gainer,Gainer,5lbs,Coconut,Carbs,3,"602,346","1807,038"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,492,PRO Weight Gainer,Gainer,5lbs,Peanut Butter,Carbs,1,"602,346","602,346"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,502,PRO Weight Gainer,Gainer,2lbs,Strawberry,Carbs,1,"200,052","200,052"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,496,PRO Weight Gainer,Gainer,5lbs,Vanilla,Carbs,1,"602,346","602,346"
2013-07-31 00:00:00,2013-08-15 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,573,Pure Casein Protein,Casein Protein,5lbs,Banana,Protein,3,"1430,442","4291,326"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,576,Pure Casein Protein,Casein Protein,5lbs,Caramel Ice Cream,Protein,2,"1430,442","2860,884"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,493,Serious MASS Gainer,Gainer,1lbs,Banana,Carbs,1,"200,052","200,052"
2013-07-31 00:00:00,2013-08-15 00:00:00,SO63156,199,Stable Warehouse,Warehouse,North America,United States,WA,Washington,Renton,523,XTEND Sport,BCAA,30 Servings,NA,Amino Acids,1,"31,584","31,584"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63177,263,Storeella,Warehouse,North America,Canada,BC,British Columbia,Burnaby,231,Long-Sleeve Logo Jersey,Jerseys,M,White,Clothing,7,"29,994","209,958"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63290,100,Supplements AAA,Supplement Store,North America,Canada,ON,Ontario,Markham,511,Serious MASS Gainer,Gainer,2lbs,Peanut Butter,Carbs,3,"218,454","655,362"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63291,546,Supplements Achilles,Supplement Store,North America,United States,CO,Colorado,Loveland,491,Short-Sleeve Classic Jersey,Jerseys,XL,Black,Clothing,7,"32,394","226,758"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63181,700,Supplements Care,Supplement Store,North America,United States,NC,North Carolina,Charlotte,545,Alpha Amino,BCAA,30 Servings,NA,Amino Acids,2,"24,294","48,588"
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63136,552,Supplements Habit,Supplement Store,North America,Canada,ON,Ontario,Toronto,581,Blended Protein,Blended Protein,5lbs,Coconut,Protein,2,"1020,594","2041,188"
2013-07-31 00:00:00,2013-08-14 00:00:00,SO63224,433,Supplements Nutritious,Supplement Store,North America,United States,WA,Washington,Lacey,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,6,"1020,594","6123,564"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63285,436,Supplements Physical,Supplement Store,North America,United States,TX,Texas,College Station,471,Classic Vest,Tights,S,Black,Clothing,3,"38,100","114,300"
2013-07-31 00:00:00,2013-08-08 00:00:00,SO63139,28,Supplements Vigor,Supplement Store,North America,Canada,ON,Ontario,Toronto,484,Signature Multivitamin,Vitamins,90 Tablets,NA,Vitamins,5,"4,770","23,850"
2013-07-31 00:00:00,2013-08-13 00:00:00,SO63281,476,Supplements Ward,Supplement Store,North America,United States,GA,Georgia,Columbus,475,Women's Gym Shorts,Shorts,M,Black,Clothing,3,"41,994","125,982"
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63194,381,Thin Sports,Warehouse,North America,United States,MO,Missouri,Saint Louis,353,Concentrate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,6,"1391,994","8351,964"
2013-07-31 00:00:00,2013-08-20 00:00:00,SO63133,605,Thor Department,Warehouse,North America,United States,WA,Washington,Spokane,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,2,"1430,442","2860,884"
2013-07-31 00:00:00,2013-08-19 00:00:00,SO63133,605,Thor Department,Warehouse,North America,United States,WA,Washington,Spokane,490,Short-Sleeve Classic Jersey,Jerseys,L,Black,Clothing,6,"32,394","194,364"
2013-07-31 00:00:00,2013-08-10 00:00:00,SO63191,377,Total Body,Gym,North America,United States,MI,Michigan,Saginaw,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,6,"1020,594","6123,564"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63125,378,Warehousejet,Warehouse,North America,United States,OH,Ohio,Springdale,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,2,"149,874","299,748"
